future_id,primary_id,group_1_ef_lvst_entferm,group_2_yf_agrc,group_3_demscalar_soil,group_4_demscalar_ippu,group_5_efficfactor_enfu_industrial_energy_fuel,group_6_elecfuelefficiency_trns,group_7_factor_waso_waste_per_capita_scalar_food,group_8_frac_fgtv,group_9_frac_agrc_agriculture_production_lost,group_10_frac_agrc,group_12_frac_enfu_transmission_loss_fuel_electricity,group_13_frac_gnrl_eating_red_meats+,group_14_frac_ippu_cement_clinker,group_15_frac_ippu_production_with_co2_capture,group_16_frac_lvst_mm,group_17_frac_trns_fuelmix,group_18_frac_trns_mtkm_dem_freight,group_19_frac_trns_pkm_dem,group_20_frac_wali_ww,group_21_frac_waso_non_recycled,group_22_frac_waso,group_23_frac_waso_recycled,group_24_frac_waso,group_25_frac_inen_energy,group_26_frac_inen_energy,group_27_frac_scoe_heat_energy,group_28_fuelefficiency_trns,group_29_gasrf,group_30_ef_ippu_tonne,group_31_ef_ippu_tonne_n2o_per,group_32_lndu_reallocation_factor,group_33_exports_lvst,group_34_nemomod_en,group_35_occrate_trns_passenger_per_vehicle_road_light,group_36_pij_lndu_croplands_to,group_37_pij_lndu_forests_mangroves_to,group_38_pij_lndu_forests_primary_to,group_39_pij_lndu_forests_secondary_to,group_40_pij_lndu_grasslands+,group_41_pij_lndu_other_to,group_42_pij_lndu_settlements_to,group_43_pij_lndu_wetlands_to,group_44_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_45_scalar_lvst_carrying_capacity,group_46_scalar_scoe_appliance_energy_demand,group_47_scalar_scoe_heat_energy_demand,total_emissions_last_five_years,emission_co2e_subsector_total_last_five_years_agrc,emission_co2e_subsector_total_last_five_years_ccsq,emission_co2e_subsector_total_last_five_years_entc,emission_co2e_subsector_total_last_five_years_fgtv,emission_co2e_subsector_total_last_five_years_frst,emission_co2e_subsector_total_last_five_years_inen,emission_co2e_subsector_total_last_five_years_ippu,emission_co2e_subsector_total_last_five_years_lndu,emission_co2e_subsector_total_last_five_years_lsmm,emission_co2e_subsector_total_last_five_years_lvst,emission_co2e_subsector_total_last_five_years_scoe,emission_co2e_subsector_total_last_five_years_soil,emission_co2e_subsector_total_last_five_years_trns,emission_co2e_subsector_total_last_five_years_trww,emission_co2e_subsector_total_last_five_years_waso
11,275286,0.8590511185154308,0.7038184588098203,0.0609815836450352,0.6671955273897491,0.5054672886081263,0.73778902784766,0.3325107317744298,0.8651953962644554,0.8172022886105377,0.2606663738076388,0.0016234095027495,0.4431806956078017,0.17617815656357,0.8640116498757876,0.7318981528449747,0.493573817380356,0.5758222763568612,0.1278913908012726,0.7145453575247729,0.6474799617895924,0.7396591190433871,0.1759192747560432,0.3144270112320351,0.2808579163938992,0.4173302704726091,0.3474244192233034,0.7749482652285548,0.5229103918255886,0.1199227445811366,0.4095888402346032,0.78727175332611,0.0424470452331639,0.9119175689297312,0.407642232094093,0.7853692723200585,0.3586518604072958,0.5204984854463948,0.3957444325047108,0.0861975212252,0.8311628499543434,0.9490466059692516,0.703434549912569,0.3880906071185526,0.988233572698084,0.3837525082992802,0.943362301242514,633.2909958669311,7.598812945214597,-86.33523539395422,130.09642497308505,11.733628051484752,-109.8869146471672,37.74820364841665,271.0394135021086,44.43003597345707,1.021556540965518,4.379795276661577,12.607819160574035,86.14376710279922,204.13410797297314,7.0775677127386745,11.502013047573676
12,275287,0.4921763933159823,0.4278503422504463,0.8274879289591098,0.7864778869614081,0.8295498413024766,0.1438811816906184,0.0431438810021826,0.7835285357462132,0.6075248241587148,0.9775892489009552,0.5011755899618971,0.9571621529402646,0.5038146214672659,0.5499553073879964,0.843801305742312,0.5581360762736194,0.0107848493493058,0.7469020738935763,0.8717357292441665,0.6568470650132574,0.7683878680095874,0.7501966133458209,0.1217509334843962,0.197674385926213,0.796133895458175,0.5589413487391424,0.4658419389714364,0.9000396761312949,0.7373118255111116,0.4443302156792927,0.4310826532469585,0.500616443173267,0.1938716746321708,0.306312294767751,0.5404983592084971,0.5046628684608611,0.7437646542646675,0.114970382268825,0.5767963279780606,0.3734718013703709,0.4587311795307518,0.739605761802916,0.2233507080843998,0.991885361403663,0.580377368887887,0.7786378165483708,701.2323774512718,9.198897196438432,-107.77095493164575,241.55131615332954,27.040200806362975,-105.3334149738716,24.560365528471902,266.0775239368906,43.058283719514584,0.7526127569699848,4.6655153351651215,10.180048542751024,74.53273351357805,194.98962927308213,4.345640769032767,13.383979825202077
13,275288,0.5588182203954636,0.2338396166806787,0.3657086431253455,0.8855875888038487,0.054737047881818,0.9356868402038911,0.6918618308070226,0.3318410682670012,0.9762158749671828,0.3720938964397514,0.6972627561080695,0.3521159183475495,0.8099502234976105,0.7466302148568884,0.6837392630611056,0.8672795447991349,0.8692852843818673,0.447617196937532,0.956849047435252,0.4611986490899479,0.3139459499644348,0.9756844997867776,0.5393343140744715,0.4601616247456503,0.7092015339607345,0.6952733747167903,0.8502708697328512,0.065743579500741,0.4435122817770121,0.6193375766509687,0.7588998379196965,0.4928310251374874,0.0481470911345736,0.6066537558131199,0.3183285731618127,0.3537435521478246,0.2718903106702039,0.6935528103931445,0.9019988773179036,0.1098135773866036,0.4602066680283979,0.4100422925320368,0.0738244857664906,0.9938320138587782,0.9098337997260844,0.8186150828806016,689.3500887137163,8.730386973359009,-97.570856271585,284.7846685461023,47.91293023614155,-98.31979121180927,28.865595435521893,214.99030205420874,45.61145277202309,1.1169392010038175,4.902738353881856,7.450480587574278,84.57986083214593,137.25851309857325,10.42704832413198,8.609819782442958
14,275289,0.0456117455288894,0.597780817161179,0.1788463135936162,0.3473141458806239,0.2166826232169626,0.2352450033963237,0.7460351545594811,0.2985128837543562,0.2334069014864368,0.9915352773401876,0.6319924026432048,0.0699304779705333,0.0240733702562913,0.0940832066585716,0.5577392389965066,0.1472132039840465,0.991891130854895,0.7604157383111715,0.9826457235495004,0.309474266741356,0.0804611572544885,0.7084574899452588,0.766256000771485,0.255318607985827,0.5315943512362391,0.9770274676015764,0.1764569821631363,0.2563418265490532,0.3934968221395394,0.0452080838726771,0.5963757299024052,0.1573131930688111,0.0120624814086267,0.4301544079531887,0.8406577208715941,0.0329908095972468,0.9056098897035968,0.3703362723066871,0.5440171068673549,0.6002386676130362,0.5321892769873964,0.226698762115126,0.3009920011575113,0.3023892163551575,0.7070774014505449,0.0783767224243431,1035.2838672125363,8.618989299986495,-119.49644638104728,314.848153846521,52.937170981580635,-124.07443941061614,48.875360701291555,444.6657519919861,54.607587788719556,1.224950891834517,6.017084092222691,3.4401145088406135,86.02464623390631,242.01803283295254,9.373168240193346,6.203741594164251
15,275290,0.3742910768903046,0.4362195981333214,0.3418156509318666,0.7581882075308324,0.2470914016011294,0.0660338302436967,0.5276545240509013,0.173500504214716,0.021489464893398,0.1416842943693998,0.0401217143998572,0.4644151968091299,0.1374209168063062,0.6865937826721975,0.1226314260859111,0.1664724319022162,0.8799811242238028,0.1660088354461764,0.5750104358329703,0.8990146831648765,0.2043304358144953,0.8113093260462771,0.320971974545505,0.0787182340493255,0.2939031868334171,0.7876419149104004,0.7106981072907453,0.0645942056388868,0.8439309877335259,0.6113219909027199,0.1555387015819685,0.9915326217128964,0.9015041807615006,0.1413722540717465,0.9156523364212986,0.9882123434225132,0.5741568817842914,0.566630747378214,0.1435356008454651,0.8764451983469413,0.4752890939116925,0.1579554039204653,0.9868176333061908,0.8421763141575693,0.9646940601585164,0.3202089601699469,586.8484233980524,5.57753978370129,-123.48804795254547,143.32096027990096,23.49595778631082,-111.09105902892594,47.32192503425566,221.1875739212283,28.916177790364546,1.4027046178513578,5.461833357552194,7.659703193840199,69.07454966118891,247.54487178293246,9.577088135970582,10.886645034426536
16,275291,0.4906222569048388,0.9700537404541216,0.0777664319059403,0.0309979128983618,0.7572666742171315,0.8052097566888837,0.5662367187927201,0.1594422922801335,0.8123208450392707,0.946282874757552,0.224668590526702,0.0224830886609107,0.1915773215529634,0.1732014418975309,0.7386958764347579,0.5597049570806782,0.5679772525504744,0.3435905358327324,0.6576597485401234,0.9755777106544212,0.2025647274969148,0.4387240958301326,0.8267622736119021,0.3119177163278352,0.5896908877628346,0.9204093816596268,0.7952838118039931,0.8002561668791172,0.4252687074483727,0.921338060335958,0.2449748672924483,0.6699085115284656,0.7997219393560927,0.2383898193570452,0.7651802123343728,0.6447582837774979,0.3509744866554545,0.963265928289862,0.7745233681194365,0.6275013886364474,0.3483569808478906,0.6859273928644859,0.8982573832762732,0.7721000158545367,0.1534523784162461,0.7755017892003944,618.3012999888401,6.697054053171611,-21.6194628782715,131.99776361621505,21.528846373925088,-148.5171156241896,42.4147060265608,260.9797177652496,36.869372066310476,1.0782860859743568,5.369565806772284,3.4687868095941012,73.12321744335922,193.60204570115437,5.620450312035496,5.688066430978822
17,275292,0.8988926889776295,0.0844750289203057,0.7445299593998816,0.3985766090296925,0.2278294027774543,0.9809990477099396,0.9726353900063364,0.5781268788004355,0.9521459120322012,0.0901527553762779,0.3257893006117957,0.700521455989883,0.0665456407848033,0.4363345791715945,0.958827391229273,0.3029904730611309,0.938252963667654,0.0116889567843321,0.1514449188585191,0.7629098444625575,0.3955739066281628,0.0834452833594358,0.3835507837904045,0.2293126761163827,0.7465067128840221,0.1821697873519193,0.5763662421426703,0.832980839041255,0.731662498861941,0.2294565085195867,0.348035286154055,0.5575710289482527,0.5453642994087412,0.7678350333140785,0.0552919471434497,0.0696566094613842,0.786810112062477,0.2501813044243782,0.2962045674335264,0.3343765033730064,0.6014640926770229,0.0149950957047523,0.0617349447643231,0.1025048489307133,0.4305906317614368,0.3580102525670002,850.4431630903833,8.18878486095533,-35.272816644328316,166.61890933895538,20.133089783266183,-122.17360500983648,34.380728448321236,357.09265347311464,53.024630400734154,0.6789009292793821,3.4062852344878296,21.86661705873429,82.67589011741026,244.01562149086698,5.301001003599945,10.506472604822463
18,275293,0.7314195167346208,0.660095229150628,0.6946668822001357,0.7331808121622871,0.044006963035514,0.156369445706606,0.2874889162205999,0.337090042405602,0.7425604222082011,0.1002855578160693,0.093359541883367,0.5305786279326357,0.4353309668732419,0.836790250162833,0.849108067615306,0.582805110158622,0.0442768645337144,0.6588318852049978,0.7354358740272668,0.3646761802163718,0.4609193862128219,0.4849159863934924,0.7722877500136832,0.8701656387324641,0.3618471702577837,0.4414240875497736,0.6213274373989902,0.5507022262489604,0.3263114814998002,0.3461676498796038,0.0732823463342627,0.8370713265156127,0.2594162629918336,0.6701706949318168,0.0517814085944038,0.331670754463968,0.2439501933382369,0.4668304063482978,0.6393092952219815,0.4544806387620387,0.5178392037982793,0.6379181261272614,0.9482394387260604,0.0655995620155421,0.065216343305621,0.6844956877932653,795.2440152164953,5.31006548145235,-76.07542528220903,291.82029088794826,45.246343972335225,-107.51812816896107,39.99893914950042,275.6336712667524,45.942959620633204,0.8410378738479009,3.954447213857075,13.1157647522013,69.03282312412956,174.67853958167643,6.794145477640765,6.468540265690463
19,275294,0.7206810987185072,0.9369496443843612,0.0997220143439008,0.2138082120990732,0.7725529080524489,0.3817492146143116,0.0890110416016237,0.0188059937279648,0.6954562353433026,0.1507433515708256,0.7814261564815603,0.8536995027009708,0.1901347049521525,0.3887329074932026,0.4293106959754593,0.1795718895137699,0.000745059601289,0.6721134934910752,0.0864403430137763,0.0405154544978287,0.3379228251887259,0.0144628765378362,0.4833210307995311,0.2573410453252617,0.0427779546808353,0.2696255056668112,0.8533680606330609,0.7706903959152882,0.9023459138510056,0.8479059609134423,0.5586941056432247,0.0188444695163789,0.2369458466698742,0.0199306165012279,0.8829174904336675,0.0659178371920261,0.1323422297470621,0.0042768330771313,0.620095670809091,0.8493243836536156,0.7854197119735203,0.4756380290939645,0.9558056073134472,0.4864073057312159,0.2923386865538463,0.8637317115878625,767.452313475664,5.99235437508496,-138.9846742573859,267.558879999793,50.57133486041981,-133.20143265325467,57.82351655676701,231.91309409865124,52.98275452191059,0.9728872599396925,3.9856085852924914,14.700016847242605,88.8601962575357,249.25279379419112,5.540122315470532,9.48486091400586
20,275295,0.4774027986131693,0.1689647995319901,0.228168883083306,0.7726775071312348,0.8480853029971536,0.9381524540827288,0.7852638233930723,0.1512211691027737,0.6886258750239753,0.2139581735170879,0.8422125839970512,0.636832920555424,0.0071996932284809,0.7374392536029085,0.7338084596184383,0.3639121455406225,0.3029575185546238,0.1351722883485139,0.5532167296637982,0.848754507706879,0.9198387542908364,0.6898403231127657,0.0881000889465451,0.8720893148876459,0.8268643124867575,0.1405721159538951,0.2003999576698348,0.5030794986543432,0.1812571942654612,0.6836002225736021,0.9757553413811808,0.3412815543796829,0.747741900204769,0.0698226508502996,0.3299237264780995,0.8078930604092212,0.1743382101903969,0.7530322185997509,0.1706393763481775,0.1199023187310725,0.9103136652330184,0.4398447508946803,0.1042965452706499,0.5624345163146836,0.4201615806140523,0.6076100874388698,631.5182460799416,8.816344048663733,-73.36066028795233,137.7869659873312,23.952096747184097,-107.92136234837368,16.446880133582766,217.21104066415703,34.01261706213567,0.8917119303361897,4.447226786394498,19.94671292722419,83.23720581895213,245.2684107435815,6.954920620158098,13.828135246566488
21,275296,0.5446835559786912,0.6389815124597984,0.144310151397997,0.3460728198935779,0.6207758405906539,0.4190788678773199,0.8092707771475359,0.4817350078599165,0.0614843454904313,0.9477845127957432,0.2763569546386513,0.4188526619358385,0.4077650090283802,0.7237844138652672,0.9321439663597656,0.0209989753749961,0.8861002452868014,0.8472743287181019,0.7732458255460928,0.1132835004807368,0.2488774704181866,0.7417036276037801,0.5438413403330058,0.5265607221077732,0.121002972744651,0.4357718654327052,0.3250509378751185,0.0318318630894174,0.0090283229763856,0.3601461821879295,0.1191644752628895,0.0859431617967839,0.27492022620174,0.7851743800118521,0.491884156789455,0.3304730394715136,0.2365587101752854,0.7784072109160934,0.8263110277900558,0.1249703175391924,0.1940526666967202,0.4110823113188228,0.1258327145189661,0.1451696597433678,0.2064750861170403,0.3648000206514817,908.0600572809021,8.432369662112363,-97.63261531879724,267.3493582608563,35.010840360477715,-128.8418489943182,48.123212035193,324.58364737462955,45.662890679529426,0.9026691546730776,4.291421121989474,15.801604515586083,78.27803101545922,287.2078900461903,10.241493808802707,8.649093558518253
